"subject" "activity" "feature" "mean" "stdev"
"9" "WALKING" "tBodyAccJerkZS" -0.409764526153846 0.0604919052183308
"9" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.359513362761905 0.194825647505838
"9" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.647296002040816 0.0574802134339749
"10" "LAYING" "tBodyAccJerkZS" -0.976256662586207 0.0369103490831728
"10" "SITTING" "tBodyAccJerkZS" -0.988255803703704 0.0109455798760183
"10" "STANDING" "tBodyAccJerkZS" -0.9764306 0.0210942797500835
"10" "WALKING" "tBodyAccJerkZS" -0.511662905849057 0.0808231032439766
"10" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.318188417289474 0.142914232666261
"10" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.607520480212766 0.0744838551763144
"11" "LAYING" "tBodyAccJerkZS" -0.982111784210526 0.0236077958012493
"11" "SITTING" "tBodyAccJerkZS" -0.983441609622642 0.011799221338644
"11" "STANDING" "tBodyAccJerkZS" -0.990132989574468 0.00421907668876938
"11" "WALKING" "tBodyAccJerkZS" -0.720654731186441 0.0391439548799954
"11" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.579710482173913 0.0488959797161682
"11" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.785359167222222 0.0273013201894951
"12" "LAYING" "tBodyAccJerkZS" -0.970629308166666 0.0284156091539864
"12" "SITTING" "tBodyAccJerkZS" -0.97911346627451 0.0148561171519184
"12" "STANDING" "tBodyAccJerkZS" -0.975556976885246 0.0238543139928218
"12" "WALKING" "tBodyAccJerkZS" -0.512276838 0.130652539768267
"12" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.498655793478261 0.0875232455366998
"12" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.719336352692308 0.075239498271165
"13" "LAYING" "tBodyAccJerkZS" -0.983070657419355 0.0150650884385155
"13" "SITTING" "tBodyAccJerkZS" -0.987612090204081 0.00984594717816517
"13" "STANDING" "tBodyAccJerkZS" -0.986926242631579 0.0110671149761762
"13" "WALKING" "tBodyAccJerkZS" -0.374633172105263 0.144713360998397
"13" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.317046609872341 0.124626572248809
"13" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.660921263636364 0.080069149196477
"14" "LAYING" "tBodyAccJerkZS" -0.972431855490196 0.0300106413586984
"14" "SITTING" "tBodyAccJerkZS" -0.976133383518518 0.0176725618561031
"14" "STANDING" "tBodyAccJerkZS" -0.970766734 0.0284084258703287
"14" "WALKING" "tBodyAccJerkZS" -0.472791088644068 0.0604069919361434
"14" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.133634060621778 0.15140090437459
"14" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.327868814314815 0.109707123713684
"15" "LAYING" "tBodyAccJerkZS" -0.978402956527778 0.0246056417828276
"15" "SITTING" "tBodyAccJerkZS" -0.987011024745762 0.00682884554382598
"15" "STANDING" "tBodyAccJerkZS" -0.985301940754717 0.0134572853194688
"15" "WALKING" "tBodyAccJerkZS" -0.686268420555555 0.053122040104361
"15" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.404005582309524 0.13278076551374
"15" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.748809454166667 0.0468702940193165
"16" "LAYING" "tBodyAccJerkZS" -0.987644127 0.00877396490881665
"16" "SITTING" "tBodyAccJerkZS" -0.983487212898551 0.0215125316556991
"16" "STANDING" "tBodyAccJerkZS" -0.988073825641025 0.00744186815453807
"16" "WALKING" "tBodyAccJerkZS" -0.440258217450981 0.0655131588208366
"16" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.303381582831915 0.0997488242437674
"16" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.593411129607843 0.0750308048200118
"17" "LAYING" "tBodyAccJerkZS" -0.98281300056338 0.0196341044099992
"17" "SITTING" "tBodyAccJerkZS" -0.990529261875 0.00660298782578897
"17" "STANDING" "tBodyAccJerkZS" -0.991217027307692 0.00616445705158686
"17" "WALKING" "tBodyAccJerkZS" -0.534303311639344 0.0477440265983173
"17" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.536331570652174 0.13387799604882
"17" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.657430836041666 0.0720249780349665
"18" "LAYING" "tBodyAccJerkZS" -0.990660246153846 0.00575569949593004
"18" "SITTING" "tBodyAccJerkZS" -0.990153121754386 0.00485979884539812
"18" "STANDING" "tBodyAccJerkZS" -0.988455249452055 0.00545740062367453
"18" "WALKING" "tBodyAccJerkZS" -0.633325860714286 0.0997745637868968
"18" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.651246664909091 0.0730903078012758
"18" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.760829911206896 0.0679260325057031
"19" "LAYING" "tBodyAccJerkZS" -0.988260181084337 0.00639118063393803
"19" "SITTING" "tBodyAccJerkZS" -0.986704740273972 0.00858393788743967
"19" "STANDING" "tBodyAccJerkZS" -0.986142491917808 0.00923734725326437
"19" "WALKING" "tBodyAccJerkZS" -0.179390497475 0.201527759716334
"19" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.0200111148717949 0.412519648043638
"19" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.4442822275 0.140656462714974
"20" "LAYING" "tBodyAccJerkZS" -0.984989224117647 0.0155807561737576
"20" "SITTING" "tBodyAccJerkZS" -0.976522488787879 0.0240460097605771
"20" "STANDING" "tBodyAccJerkZS" -0.958936310958904 0.0463649558796584
"20" "WALKING" "tBodyAccJerkZS" -0.387664584313725 0.0752131208739523
"20" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.381503405466667 0.106389263357283
"20" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.513641207058824 0.0579320063227297
"21" "LAYING" "tBodyAccJerkZS" -0.983977644222222 0.0225166924876551
"21" "SITTING" "tBodyAccJerkZS" -0.985823622941176 0.00832597283391927
"21" "STANDING" "tBodyAccJerkZS" -0.977915677191011 0.0260862104369964
"21" "WALKING" "tBodyAccJerkZS" -0.425142604807693 0.0777130999114686
"21" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.246061882112445 0.146587345196456
"21" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.562052350212766 0.0705175877613107
"22" "LAYING" "tBodyAccJerkZS" -0.974527011944445 0.0356934667272698
"22" "SITTING" "tBodyAccJerkZS" -0.978928356290323 0.0193813265906197
"22" "STANDING" "tBodyAccJerkZS" -0.981478064920635 0.0201455667868327
"22" "WALKING" "tBodyAccJerkZS" -0.313155902608696 0.0733596477893076
"22" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.477806646111111 0.0581924480217738
"22" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.471703304761905 0.059879521432639
"23" "LAYING" "tBodyAccJerkZS" -0.984663476666666 0.00848852472186034
"23" "SITTING" "tBodyAccJerkZS" -0.975978995 0.0206043163645531
"23" "STANDING" "tBodyAccJerkZS" -0.973595215441176 0.0206690821374986
"23" "WALKING" "tBodyAccJerkZS" -0.0293115056033898 0.114468655556574
"23" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" 0.0310157077775926 0.147641364871605
"23" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.408094020392157 0.0620136406663333
"24" "LAYING" "tBodyAccJerkZS" -0.983087366805556 0.0173311420650281
"24" "SITTING" "tBodyAccJerkZS" -0.984662946764706 0.00944276443470595
"24" "STANDING" "tBodyAccJerkZS" -0.977716354927537 0.0253228181761664
"24" "WALKING" "tBodyAccJerkZS" -0.491189466034483 0.0561895585835181
"24" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.290239376563636 0.130053989095511
"24" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.523807264237288 0.0712469772512822
"25" "LAYING" "tBodyAccJerkZS" -0.96783552630137 0.0182767715075926
"25" "SITTING" "tBodyAccJerkZS" -0.988433153384615 0.00645090332137274
"25" "STANDING" "tBodyAccJerkZS" -0.987062685135135 0.0162419919499737
"25" "WALKING" "tBodyAccJerkZS" -0.675601403648649 0.0417551197819009
"25" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.711494695517241 0.0540798602698394
"25" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.812458372307692 0.039154466786933
"26" "LAYING" "tBodyAccJerkZS" -0.989064628947368 0.00838237060435473
"26" "SITTING" "tBodyAccJerkZS" -0.990008710512821 0.00639358073146299
"26" "STANDING" "tBodyAccJerkZS" -0.986693448648648 0.0125386442699688
"26" "WALKING" "tBodyAccJerkZS" -0.397483516101695 0.0607758866953356
"26" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.3793359516 0.0860246488579998
"26" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.677995585454545 0.0291405829542496
"27" "LAYING" "tBodyAccJerkZS" -0.989685146621622 0.00644867893694245
"27" "SITTING" "tBodyAccJerkZS" -0.988904001571429 0.00787600231662412
"27" "STANDING" "tBodyAccJerkZS" -0.987354788 0.00968049620954264
"27" "WALKING" "tBodyAccJerkZS" -0.401188539824561 0.0608414494734988
"27" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.409310918409091 0.088348862270619
"27" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.633722935098039 0.0356063231485819
"28" "LAYING" "tBodyAccJerkZS" -0.973071655875 0.0335755511432605
"28" "SITTING" "tBodyAccJerkZS" -0.976327426666667 0.0142845455415704
"28" "STANDING" "tBodyAccJerkZS" -0.969765362025317 0.0242813916851923
"28" "WALKING" "tBodyAccJerkZS" -0.537470471666667 0.0755027988878132
"28" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.427053261304348 0.128795086673335
"28" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.637488941176471 0.0627486033928416
"29" "LAYING" "tBodyAccJerkZS" -0.993288313333333 0.00287015944704793
"29" "SITTING" "tBodyAccJerkZS" -0.990168733 0.00492611081213619
"29" "STANDING" "tBodyAccJerkZS" -0.990593859692308 0.00425732252783695
"29" "WALKING" "tBodyAccJerkZS" -0.461758009811321 0.0771385247663585
"29" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.478764185 0.0843085069305905
"29" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.678763766530613 0.037483179903309
"30" "LAYING" "tBodyAccJerkZS" -0.979517896142857 0.0246773895296254
"30" "SITTING" "tBodyAccJerkZS" -0.988164381290323 0.0101617729004958
"30" "STANDING" "tBodyAccJerkZS" -0.968897316101695 0.048328795622945
"30" "WALKING" "tBodyAccJerkZS" -0.521351855076923 0.0661123925881938
"30" "WALKING_DOWNSTAIRS" "tBodyAccJerkZS" -0.467070153387097 0.104319285467816
"30" "WALKING_UPSTAIRS" "tBodyAccJerkZS" -0.761942025384615 0.055169644731237
"1" "LAYING" "tBodyGyroXM" -0.016553093978 0.0771795031080852
"1" "SITTING" "tBodyGyroXM" -0.045350056512766 0.0462953508520778
"1" "STANDING" "tBodyGyroXM" -0.0239877347979245 0.0100028114531987
"1" "WALKING" "tBodyGyroXM" -0.041830963526 0.116512536439035
"1" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.0350781902989796 0.297498795263906
"1" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.050549379754717 0.289100872372716
"2" "LAYING" "tBodyGyroXM" -0.01847660675 0.0352221599182584
"2" "SITTING" "tBodyGyroXM" -0.0454706620434783 0.0509735371518298
"2" "STANDING" "tBodyGyroXM" -0.0238623875712963 0.0283972739855643
"2" "WALKING" "tBodyGyroXM" -0.0530258157347457 0.0954418167727153
"2" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.11594735287234 0.321990641543669
"2" "WALKING_UPSTAIRS" "tBodyGyroXM" -0.0576912634583333 0.268039113143358
"3" "LAYING" "tBodyGyroXM" -0.0208170540330645 0.0306698037558324
"3" "SITTING" "tBodyGyroXM" -0.0385365204807692 0.0343033634926156
"3" "STANDING" "tBodyGyroXM" -0.0246626070770492 0.0325430814465647
"3" "WALKING" "tBodyGyroXM" -0.0256405192517241 0.0732529735950236
"3" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.13157327645102 0.318948272233569
"3" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.0721980309322034 0.289011479122785
"4" "LAYING" "tBodyGyroXM" -0.00923156347222222 0.0516934773767868
"4" "SITTING" "tBodyGyroXM" -0.04944351156 0.0699811786785946
"4" "STANDING" "tBodyGyroXM" -0.0306449342357143 0.0532770691977945
"4" "WALKING" "tBodyGyroXM" -0.0317982557795 0.130391455899232
"4" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.102838822533333 0.284443367754927
"4" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.0393825198942308 0.273225572288063
"5" "LAYING" "tBodyGyroXM" -0.0218935013501923 0.0263333790168693
"5" "SITTING" "tBodyGyroXM" -0.0422355209795455 0.0507546737280402
"5" "STANDING" "tBodyGyroXM" -0.0322711902673214 0.049526152009336
"5" "WALKING" "tBodyGyroXM" -0.0488919896632143 0.114150336289954
"5" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.068294569906383 0.332304104822936
"5" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.0395191121489362 0.323061319453556
"6" "LAYING" "tBodyGyroXM" -0.0079605026754386 0.0648531456146675
"6" "SITTING" "tBodyGyroXM" -0.0372442282830909 0.0484204231854482
"6" "STANDING" "tBodyGyroXM" -0.028251913022807 0.0150843322588955
"6" "WALKING" "tBodyGyroXM" -0.025509618645614 0.11530926651096
"6" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.0960837437708334 0.341506195840694
"6" "WALKING_UPSTAIRS" "tBodyGyroXM" -0.0767406825588235 0.29666203379451
"7" "LAYING" "tBodyGyroXM" -0.00282641913096154 0.0520510974265585
"7" "SITTING" "tBodyGyroXM" -0.04963797197125 0.0689313780959484
"7" "STANDING" "tBodyGyroXM" -0.0291582212545283 0.0258983366670087
"7" "WALKING" "tBodyGyroXM" 0.00228835208526316 0.116490792731397
"7" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.105409612961702 0.324554079706703
"7" "WALKING_UPSTAIRS" "tBodyGyroXM" -0.138778108029412 0.290449924277806
"8" "LAYING" "tBodyGyroXM" 0.00535361206851852 0.080301273463397
"8" "SITTING" "tBodyGyroXM" -0.0547396987173913 0.0689092014935137
"8" "STANDING" "tBodyGyroXM" -0.0219671978203704 0.0209036553194278
"8" "WALKING" "tBodyGyroXM" 0.0235088228254167 0.144059942367883
"8" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.121189625973684 0.374636691252684
"8" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.192704475951219 0.342070612277146
"9" "LAYING" "tBodyGyroXM" -0.013632036148 0.0412885938589518
"9" "SITTING" "tBodyGyroXM" -0.042328876778 0.0537497542987276
"9" "STANDING" "tBodyGyroXM" -0.029183136346 0.0194040670658571
"9" "WALKING" "tBodyGyroXM" -0.0808360598653846 0.176985083711829
"9" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.0916383011071429 0.32010831390594
"9" "WALKING_UPSTAIRS" "tBodyGyroXM" -0.16396719 0.345805914370324
"10" "LAYING" "tBodyGyroXM" -0.019555937162069 0.0361503080982866
"10" "SITTING" "tBodyGyroXM" -0.0432432176851852 0.0483769249272222
"10" "STANDING" "tBodyGyroXM" -0.0281854325604546 0.0312260954611945
"10" "WALKING" "tBodyGyroXM" 0.0106894976215094 0.120511022712169
"10" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.124839594289474 0.372861378751298
"10" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.0733447168425532 0.331260397289701
"11" "LAYING" "tBodyGyroXM" -0.0191743840136842 0.027393462571082
"11" "SITTING" "tBodyGyroXM" -0.0399984915849057 0.0333696783424071
"11" "STANDING" "tBodyGyroXM" -0.0293141521489362 0.0120996500644794
"11" "WALKING" "tBodyGyroXM" -0.0426928995457627 0.152467643434345
"11" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.12506869905 0.373632216855126
"11" "WALKING_UPSTAIRS" "tBodyGyroXM" -0.0820909701727778 0.296622421402297
"12" "LAYING" "tBodyGyroXM" -0.0146546807316667 0.0402162047474256
"12" "SITTING" "tBodyGyroXM" -0.0424159182941176 0.0436186308363971
"12" "STANDING" "tBodyGyroXM" -0.030003042742623 0.0840563660950711
"12" "WALKING" "tBodyGyroXM" -0.1045136708758 0.188037487018399
"12" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.112531564434783 0.347524848308479
"12" "WALKING_UPSTAIRS" "tBodyGyroXM" -0.0931234101769231 0.283860279376681
"13" "LAYING" "tBodyGyroXM" -0.00973609968045161 0.0483398916808388
"13" "SITTING" "tBodyGyroXM" -0.0355124856836735 0.0496816655128515
"13" "STANDING" "tBodyGyroXM" -0.0295492164431579 0.0154583130555081
"13" "WALKING" "tBodyGyroXM" -0.0174207634701754 0.132101747128419
"13" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.122672201757447 0.348436205546794
"13" "WALKING_UPSTAIRS" "tBodyGyroXM" -0.13829376226 0.301971041735627
"14" "LAYING" "tBodyGyroXM" 0.00505221181607843 0.0773724626919986
"14" "SITTING" "tBodyGyroXM" -0.0440403326851852 0.0517052073318981
"14" "STANDING" "tBodyGyroXM" -0.0220886526891667 0.0161244449027219
"14" "WALKING" "tBodyGyroXM" -0.00347655062271187 0.0953523534898937
"14" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.0147079653333333 0.277694812854971
"14" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.0813841685037037 0.281545855849303
"15" "LAYING" "tBodyGyroXM" -0.0168300887791667 0.0445516840423404
"15" "SITTING" "tBodyGyroXM" -0.0377111130338983 0.031963152864069
"15" "STANDING" "tBodyGyroXM" -0.0262433562254717 0.0331252602386372
"15" "WALKING" "tBodyGyroXM" -0.0554883847662963 0.121459573855945
"15" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.136618653071429 0.345945229280235
"15" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.0903340029875 0.318394433488207
"16" "LAYING" "tBodyGyroXM" -0.0161545406857143 0.0573726687235804
"16" "SITTING" "tBodyGyroXM" -0.0412014042275362 0.0547555595572911
"16" "STANDING" "tBodyGyroXM" -0.0299337294166667 0.0127582573077488
"16" "WALKING" "tBodyGyroXM" -0.0151721912792157 0.0649048585006245
"16" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.0225373369978724 0.303382669666578
"16" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.0718408878078432 0.291359558445261
"17" "LAYING" "tBodyGyroXM" -0.0234756467113239 0.0249001927198713
"17" "SITTING" "tBodyGyroXM" -0.042549159015625 0.0492569441144381
"17" "STANDING" "tBodyGyroXM" -0.0269576937130769 0.0122755166373686
"17" "WALKING" "tBodyGyroXM" -0.00922265519180328 0.0887523680819482
"17" "WALKING_DOWNSTAIRS" "tBodyGyroXM" 0.0677728390673913 0.312613131147312
"17" "WALKING_UPSTAIRS" "tBodyGyroXM" -0.0304250571395833 0.350650638178289
"18" "LAYING" "tBodyGyroXM" -0.02517618068 0.0149367040701828
"18" "SITTING" "tBodyGyroXM" -0.0333057034385965 0.024516267779282
"18" "STANDING" "tBodyGyroXM" -0.0265873248835616 0.0180474215532606
"18" "WALKING" "tBodyGyroXM" -0.0399399716026786 0.0623606427169479
"18" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.0576548655654546 0.267814586362035
"18" "WALKING_UPSTAIRS" "tBodyGyroXM" -0.0470683915017241 0.250978304498954
"19" "LAYING" "tBodyGyroXM" -0.0312072730559566 0.0358090279317407
"19" "SITTING" "tBodyGyroXM" -0.0214151280054795 0.0344358624903745
"19" "STANDING" "tBodyGyroXM" -0.025090574020274 0.0299807613025126
"19" "WALKING" "tBodyGyroXM" -0.0274970979894231 0.177069437733478
"19" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.205775427307692 0.359524225959641
"19" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.0388537087875 0.28258854182421
"20" "LAYING" "tBodyGyroXM" -0.0231760616308824 0.0327376631076253
"20" "SITTING" "tBodyGyroXM" -0.036405928969697 0.0333954011770945
"20" "STANDING" "tBodyGyroXM" -0.0241335049573973 0.0316806995291343
"20" "WALKING" "tBodyGyroXM" -0.0234104225980392 0.150550096705735
"20" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.111367747557778 0.350543530987789
"20" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.0659193258862745 0.310159187089679
"21" "LAYING" "tBodyGyroXM" -0.0305126188777778 0.0335130936186394
"21" "SITTING" "tBodyGyroXM" -0.0198712820612471 0.0362344663528276
"21" "STANDING" "tBodyGyroXM" -0.0191731896359551 0.0467221927423249
"21" "WALKING" "tBodyGyroXM" -0.0459323393842308 0.0922832469255852
"21" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.126388023595556 0.315330603797479
"21" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.062608688893617 0.31122070905924
"22" "LAYING" "tBodyGyroXM" -0.0208311371125 0.0522333069564029
"22" "SITTING" "tBodyGyroXM" -0.0360430675032258 0.0347210298662038
"22" "STANDING" "tBodyGyroXM" -0.0275201762126984 0.0297098338727997
"22" "WALKING" "tBodyGyroXM" 0.000777157100000001 0.114979395582115
"22" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.0779611213138889 0.342748371133118
"22" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.13497880785381 0.379226459146252
"23" "LAYING" "tBodyGyroXM" -0.0113399724663889 0.0457325901276159
"23" "SITTING" "tBodyGyroXM" -0.0472583464367647 0.0596365560716828
"23" "STANDING" "tBodyGyroXM" -0.0327397745133824 0.0265350480715842
"23" "WALKING" "tBodyGyroXM" -0.0631156870355932 0.157500350037831
"23" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.0578230190203704 0.203956417808691
"23" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.0957940245941176 0.273771750803538
"24" "LAYING" "tBodyGyroXM" -0.0143679929444444 0.0429417189472055
"24" "SITTING" "tBodyGyroXM" -0.0356229619955882 0.0382193070674231
"24" "STANDING" "tBodyGyroXM" -0.0278611511434783 0.01881439796678
"24" "WALKING" "tBodyGyroXM" -0.0545126870724138 0.115257719216529
"24" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.0867069010690909 0.299202291058177
"24" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.0883163772152542 0.296963158142571
"25" "LAYING" "tBodyGyroXM" 0.00372723459589041 0.175186215255187
"25" "SITTING" "tBodyGyroXM" -0.0352052091230769 0.0237862918428448
"25" "STANDING" "tBodyGyroXM" -0.0247946750959459 0.0183548354123361
"25" "WALKING" "tBodyGyroXM" -0.0156305378067568 0.100094823194562
"25" "WALKING_DOWNSTAIRS" "tBodyGyroXM" 0.00299112856551724 0.28708040426544
"25" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.0556121923307692 0.284265503449586
"26" "LAYING" "tBodyGyroXM" -0.0170656239526316 0.0290726401881591
"26" "SITTING" "tBodyGyroXM" -0.0370217449628205 0.0389967561951232
"26" "STANDING" "tBodyGyroXM" -0.0245345837959459 0.0187250102461256
"26" "WALKING" "tBodyGyroXM" -0.00334085938813559 0.0908910152707807
"26" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.010752208236 0.2832099086564
"26" "WALKING_UPSTAIRS" "tBodyGyroXM" -0.0247950825654545 0.318324029289642
"27" "LAYING" "tBodyGyroXM" -0.0195427328781081 0.0383148492481648
"27" "SITTING" "tBodyGyroXM" -0.0371830822285714 0.0425136181801097
"27" "STANDING" "tBodyGyroXM" -0.026731653905 0.0111434724757228
"27" "WALKING" "tBodyGyroXM" -0.08558835714 0.164485125076079
"27" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.159826551905227 0.364652880777289
"27" "WALKING_UPSTAIRS" "tBodyGyroXM" -0.0940344886803922 0.325991626553122
"28" "LAYING" "tBodyGyroXM" -0.017367705735 0.0391554343306147
"28" "SITTING" "tBodyGyroXM" -0.0339018030166667 0.0390311011664185
"28" "STANDING" "tBodyGyroXM" -0.0253281543540506 0.0299062720950348
"28" "WALKING" "tBodyGyroXM" -0.105896207861111 0.223039930293624
"28" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.141096309502174 0.337596674395752
"28" "WALKING_UPSTAIRS" "tBodyGyroXM" -0.129362970764706 0.273122031168881
"29" "LAYING" "tBodyGyroXM" -0.0258281004782609 0.0210383583291216
"29" "SITTING" "tBodyGyroXM" -0.0379271112333333 0.0324486948939026
"29" "STANDING" "tBodyGyroXM" -0.0276075573307692 0.00542288370788643
"29" "WALKING" "tBodyGyroXM" -0.00795668167188679 0.110604136438089
"29" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.0374126070957291 0.34790565498237
"29" "WALKING_UPSTAIRS" "tBodyGyroXM" 0.0931989463020408 0.355055039905084
"30" "LAYING" "tBodyGyroXM" -0.0267812218571429 0.0281721514023673
"30" "SITTING" "tBodyGyroXM" -0.0358426482048387 0.0286115012066631
"30" "STANDING" "tBodyGyroXM" -0.027613853538983 0.0211347413411098
"30" "WALKING" "tBodyGyroXM" -0.0459505355861538 0.117225360600583
"30" "WALKING_DOWNSTAIRS" "tBodyGyroXM" -0.0745591301759677 0.315670586601722
"30" "WALKING_UPSTAIRS" "tBodyGyroXM" -0.00355974576923077 0.272479793786309
"1" "LAYING" "tBodyGyroYM" -0.064486124088 0.0596404083543515
"1" "SITTING" "tBodyGyroYM" -0.0919241549361702 0.0618032467741921
"1" "STANDING" "tBodyGyroYM" -0.0593972209811321 0.052948579326845
"1" "WALKING" "tBodyGyroYM" -0.0695300462115789 0.11808862465242
"1" "WALKING_DOWNSTAIRS" "tBodyGyroYM" -0.0909371290204081 0.246190033811866
"1" "WALKING_UPSTAIRS" "tBodyGyroYM" -0.166170015088679 0.253090303936013
"2" "LAYING" "tBodyGyroYM" -0.111800824583333 0.0795704287056768
"2" "SITTING" "tBodyGyroYM" -0.0599286797043478 0.0607834442359963
"2" "STANDING" "tBodyGyroYM" -0.0820396577592592 0.0302011206027122
"2" "WALKING" "tBodyGyroYM" -0.0482382316949153 0.100843600644084
"2" "WALKING_DOWNSTAIRS" "tBodyGyroYM" -0.00482329231914894 0.258241410294926
"2" "WALKING_UPSTAIRS" "tBodyGyroYM" -0.0320883097395833 0.235730855795774
"3" "LAYING" "tBodyGyroYM" -0.0718507159435484 0.0358207278911733
"3" "SITTING" "tBodyGyroYM" -0.07524100275 0.0837712330229002
"3" "STANDING" "tBodyGyroYM" -0.0585101918262295 0.0748173091112219
"3" "WALKING" "tBodyGyroYM" -0.0779150937413793 0.0531156906234461
"3" "WALKING_DOWNSTAIRS" "tBodyGyroYM" -0.0139358043959184 0.193370722421288
"3" "WALKING_UPSTAIRS" "tBodyGyroYM" -0.139275405637288 0.218943637412878
"4" "LAYING" "tBodyGyroYM" -0.0930128180759259 0.0489823750008247
"4" "SITTING" "tBodyGyroYM" -0.08943006108 0.0392488393662689
"4" "STANDING" "tBodyGyroYM" -0.061824850625 0.116563262658577
"4" "WALKING" "tBodyGyroYM" -0.0726905278583333 0.0513341685305548
"4" "WALKING_DOWNSTAIRS" "tBodyGyroYM" -0.0704025952333334 0.085298269902015
